,date,open,high,low,close,volume,average,barCount,bid_date,bid_open,bid_high,bid_low,bid_close,bid_volume,bid_average,bid_barCount,ask_date,ask_open,ask_high,ask_low,ask_close,ask_volume,ask_average,ask_barCount
3288,2022-11-16 12:18:00-05:00,187.96,188.19,187.94,188.11,689.89,188.104,272,2022-11-16 12:18:00-05:00,187.9,188.15,187.9,188.09,-1.0,-1.0,-1.0,2022-11-16 12:18:00-05:00,187.98,188.2,187.96,188.14,-1.0,-1.0,-1.0
3289,2022-11-16 12:19:00-05:00,188.08,188.3,188.0,188.25,780.45,188.138,285,2022-11-16 12:19:00-05:00,188.09,188.25,188.0,188.23,-1.0,-1.0,-1.0,2022-11-16 12:19:00-05:00,188.14,188.3,188.03,188.28,-1.0,-1.0,-1.0
3290,2022-11-16 12:20:00-05:00,188.27,188.33,187.9,187.95,882.86,188.099,333,2022-11-16 12:20:00-05:00,188.23,188.31,187.9,187.91,-1.0,-1.0,-1.0,2022-11-16 12:20:00-05:00,188.28,188.35,187.94,188.0,-1.0,-1.0,-1.0
3291,2022-11-16 12:21:00-05:00,187.96,187.98,187.78,187.92,1101.91,187.861,413,2022-11-16 12:21:00-05:00,187.91,187.95,187.78,187.88,-1.0,-1.0,-1.0,2022-11-16 12:21:00-05:00,188.0,188.0,187.79,187.92,-1.0,-1.0,-1.0
3292,2022-11-16 12:22:00-05:00,187.91,188.06,187.85,187.97,561.47,187.967,289,2022-11-16 12:22:00-05:00,187.88,188.04,187.83,187.94,-1.0,-1.0,-1.0,2022-11-16 12:22:00-05:00,187.92,188.07,187.87,188.0,-1.0,-1.0,-1.0
3293,2022-11-16 12:23:00-05:00,188.0,188.03,187.89,187.9,322.02,187.94,193,2022-11-16 12:23:00-05:00,187.94,188.0,187.88,187.9,-1.0,-1.0,-1.0,2022-11-16 12:23:00-05:00,188.0,188.05,187.9,187.95,-1.0,-1.0,-1.0
3294,2022-11-16 12:24:00-05:00,187.9,188.38,187.83,188.08,1374.28,188.15,665,2022-11-16 12:24:00-05:00,187.9,188.36,187.83,188.07,-1.0,-1.0,-1.0,2022-11-16 12:24:00-05:00,187.95,188.39,187.86,188.13,-1.0,-1.0,-1.0
3295,2022-11-16 12:25:00-05:00,188.13,188.25,188.0,188.03,449.5,188.097,228,2022-11-16 12:25:00-05:00,188.07,188.22,187.95,188.03,-1.0,-1.0,-1.0,2022-11-16 12:25:00-05:00,188.13,188.28,188.01,188.08,-1.0,-1.0,-1.0
3296,2022-11-16 12:26:00-05:00,188.02,188.17,187.91,188.03,451.09,188.042,280,2022-11-16 12:26:00-05:00,188.03,188.11,187.91,188.0,-1.0,-1.0,-1.0,2022-11-16 12:26:00-05:00,188.08,188.18,187.95,188.03,-1.0,-1.0,-1.0
3297,2022-11-16 12:27:00-05:00,188.0,188.18,187.83,188.13,642.69,188.026,306,2022-11-16 12:27:00-05:00,188.0,188.17,187.82,188.1,-1.0,-1.0,-1.0,2022-11-16 12:27:00-05:00,188.03,188.19,187.85,188.15,-1.0,-1.0,-1.0
3298,2022-11-16 12:28:00-05:00,188.12,188.14,188.01,188.08,372.15,188.093,259,2022-11-16 12:28:00-05:00,188.1,188.12,188.0,188.08,-1.0,-1.0,-1.0,2022-11-16 12:28:00-05:00,188.15,188.15,188.05,188.1,-1.0,-1.0,-1.0
3299,2022-11-16 12:29:00-05:00,188.1,188.42,188.02,188.16,968.28,188.235,444,2022-11-16 12:29:00-05:00,188.08,188.39,188.01,188.12,-1.0,-1.0,-1.0,2022-11-16 12:29:00-05:00,188.1,188.43,188.08,188.18,-1.0,-1.0,-1.0
3300,2022-11-16 12:30:00-05:00,188.13,188.29,188.01,188.17,471.11,188.133,171,2022-11-16 12:30:00-05:00,188.12,188.25,188.01,188.14,-1.0,-1.0,-1.0,2022-11-16 12:30:00-05:00,188.18,188.3,188.03,188.18,-1.0,-1.0,-1.0
3301,2022-11-16 12:31:00-05:00,188.16,188.16,187.88,188.11,383.32,188.019,213,2022-11-16 12:31:00-05:00,188.14,188.14,187.87,188.08,-1.0,-1.0,-1.0,2022-11-16 12:31:00-05:00,188.18,188.18,187.9,188.13,-1.0,-1.0,-1.0
3302,2022-11-16 12:32:00-05:00,188.13,188.24,188.05,188.18,370.24,188.134,177,2022-11-16 12:32:00-05:00,188.08,188.21,188.02,188.13,-1.0,-1.0,-1.0,2022-11-16 12:32:00-05:00,188.13,188.25,188.06,188.19,-1.0,-1.0,-1.0
3303,2022-11-16 12:33:00-05:00,188.17,188.23,188.06,188.1,374.97,188.159,213,2022-11-16 12:33:00-05:00,188.13,188.2,188.02,188.1,-1.0,-1.0,-1.0,2022-11-16 12:33:00-05:00,188.19,188.24,188.08,188.14,-1.0,-1.0,-1.0
3304,2022-11-16 12:34:00-05:00,188.13,188.35,188.12,188.28,609.16,188.261,233,2022-11-16 12:34:00-05:00,188.1,188.32,188.1,188.28,-1.0,-1.0,-1.0,2022-11-16 12:34:00-05:00,188.14,188.35,188.14,188.32,-1.0,-1.0,-1.0
3305,2022-11-16 12:35:00-05:00,188.31,188.58,188.27,188.49,1363.66,188.455,534,2022-11-16 12:35:00-05:00,188.28,188.57,188.24,188.46,-1.0,-1.0,-1.0,2022-11-16 12:35:00-05:00,188.32,188.6,188.29,188.5,-1.0,-1.0,-1.0
3306,2022-11-16 12:36:00-05:00,188.48,188.71,188.42,188.69,984.34,188.583,520,2022-11-16 12:36:00-05:00,188.46,188.7,188.41,188.65,-1.0,-1.0,-1.0,2022-11-16 12:36:00-05:00,188.5,188.72,188.45,188.69,-1.0,-1.0,-1.0
3307,2022-11-16 12:37:00-05:00,188.66,189.16,188.62,189.09,1645.38,188.911,949,2022-11-16 12:37:00-05:00,188.65,189.13,188.6,189.07,-1.0,-1.0,-1.0,2022-11-16 12:37:00-05:00,188.69,189.17,188.65,189.11,-1.0,-1.0,-1.0
3308,2022-11-16 12:38:00-05:00,189.09,189.11,188.92,189.02,1230.83,189.018,560,2022-11-16 12:38:00-05:00,189.07,189.1,188.85,189.0,-1.0,-1.0,-1.0,2022-11-16 12:38:00-05:00,189.11,189.13,188.94,189.03,-1.0,-1.0,-1.0
3309,2022-11-16 12:39:00-05:00,189.0,189.04,188.58,188.74,765.78,188.778,337,2022-11-16 12:39:00-05:00,189.0,189.01,188.58,188.72,-1.0,-1.0,-1.0,2022-11-16 12:39:00-05:00,189.03,189.04,188.62,188.75,-1.0,-1.0,-1.0
3310,2022-11-16 12:40:00-05:00,188.72,188.78,188.61,188.73,534.36,188.704,193,2022-11-16 12:40:00-05:00,188.72,188.75,188.6,188.72,-1.0,-1.0,-1.0,2022-11-16 12:40:00-05:00,188.75,188.78,188.64,188.77,-1.0,-1.0,-1.0
3311,2022-11-16 12:41:00-05:00,188.72,188.84,188.63,188.74,647.01,188.766,266,2022-11-16 12:41:00-05:00,188.72,188.81,188.61,188.72,-1.0,-1.0,-1.0,2022-11-16 12:41:00-05:00,188.77,188.84,188.67,188.76,-1.0,-1.0,-1.0
3312,2022-11-16 12:42:00-05:00,188.73,188.9,188.63,188.73,766.34,188.768,371,2022-11-16 12:42:00-05:00,188.72,188.87,188.63,188.68,-1.0,-1.0,-1.0,2022-11-16 12:42:00-05:00,188.76,188.9,188.68,188.75,-1.0,-1.0,-1.0
3313,2022-11-16 12:43:00-05:00,188.71,188.87,188.56,188.77,576.15,188.708,278,2022-11-16 12:43:00-05:00,188.68,188.83,188.56,188.74,-1.0,-1.0,-1.0,2022-11-16 12:43:00-05:00,188.75,188.87,188.59,188.79,-1.0,-1.0,-1.0
3314,2022-11-16 12:44:00-05:00,188.76,189.2,188.74,189.08,1217.48,189.026,538,2022-11-16 12:44:00-05:00,188.74,189.17,188.73,189.05,-1.0,-1.0,-1.0,2022-11-16 12:44:00-05:00,188.79,189.2,188.76,189.09,-1.0,-1.0,-1.0
3315,2022-11-16 12:45:00-05:00,189.05,189.65,189.05,189.52,2797.93,189.432,1227,2022-11-16 12:45:00-05:00,189.05,189.61,189.01,189.5,-1.0,-1.0,-1.0,2022-11-16 12:45:00-05:00,189.09,189.65,189.06,189.54,-1.0,-1.0,-1.0
3316,2022-11-16 12:46:00-05:00,189.5,189.7,189.38,189.6,1932.66,189.532,719,2022-11-16 12:46:00-05:00,189.5,189.65,189.37,189.59,-1.0,-1.0,-1.0,2022-11-16 12:46:00-05:00,189.54,189.69,189.41,189.62,-1.0,-1.0,-1.0
3317,2022-11-16 12:47:00-05:00,189.6,189.6,189.32,189.44,1312.16,189.434,439,2022-11-16 12:47:00-05:00,189.59,189.6,189.3,189.42,-1.0,-1.0,-1.0,2022-11-16 12:47:00-05:00,189.62,189.62,189.35,189.46,-1.0,-1.0,-1.0
3318,2022-11-16 12:48:00-05:00,189.46,189.67,189.35,189.61,845.86,189.514,327,2022-11-16 12:48:00-05:00,189.42,189.62,189.35,189.59,-1.0,-1.0,-1.0,2022-11-16 12:48:00-05:00,189.46,189.68,189.38,189.64,-1.0,-1.0,-1.0
3319,2022-11-16 12:49:00-05:00,189.62,189.66,189.45,189.47,756.01,189.558,303,2022-11-16 12:49:00-05:00,189.59,189.63,189.42,189.46,-1.0,-1.0,-1.0,2022-11-16 12:49:00-05:00,189.64,189.68,189.45,189.48,-1.0,-1.0,-1.0
3320,2022-11-16 12:50:00-05:00,189.46,189.48,189.04,189.11,1200.86,189.251,562,2022-11-16 12:50:00-05:00,189.46,189.46,189.04,189.1,-1.0,-1.0,-1.0,2022-11-16 12:50:00-05:00,189.48,189.48,189.06,189.13,-1.0,-1.0,-1.0
3321,2022-11-16 12:51:00-05:00,189.13,189.64,189.08,189.08,1349.08,189.34,824,2022-11-16 12:51:00-05:00,189.1,189.61,189.07,189.07,-1.0,-1.0,-1.0,2022-11-16 12:51:00-05:00,189.13,189.63,189.11,189.12,-1.0,-1.0,-1.0
3322,2022-11-16 12:52:00-05:00,189.1,189.11,188.81,188.85,854.36,188.974,354,2022-11-16 12:52:00-05:00,189.07,189.1,188.81,188.87,-1.0,-1.0,-1.0,2022-11-16 12:52:00-05:00,189.12,189.16,188.84,188.89,-1.0,-1.0,-1.0
3323,2022-11-16 12:53:00-05:00,188.87,188.88,188.7,188.8,832.17,188.774,389,2022-11-16 12:53:00-05:00,188.87,188.87,188.7,188.76,-1.0,-1.0,-1.0,2022-11-16 12:53:00-05:00,188.89,188.89,188.71,188.8,-1.0,-1.0,-1.0
3324,2022-11-16 12:54:00-05:00,188.76,188.97,188.73,188.94,639.55,188.836,241,2022-11-16 12:54:00-05:00,188.76,188.93,188.73,188.92,-1.0,-1.0,-1.0,2022-11-16 12:54:00-05:00,188.8,188.98,188.76,188.96,-1.0,-1.0,-1.0
3325,2022-11-16 12:55:00-05:00,188.96,189.04,188.84,188.92,560.96,188.936,200,2022-11-16 12:55:00-05:00,188.92,189.0,188.83,188.9,-1.0,-1.0,-1.0,2022-11-16 12:55:00-05:00,188.96,189.04,188.86,188.95,-1.0,-1.0,-1.0
3326,2022-11-16 12:56:00-05:00,188.95,189.12,188.84,188.89,544.29,188.972,236,2022-11-16 12:56:00-05:00,188.9,189.08,188.84,188.85,-1.0,-1.0,-1.0,2022-11-16 12:56:00-05:00,188.95,189.18,188.87,188.91,-1.0,-1.0,-1.0
3327,2022-11-16 12:57:00-05:00,188.88,189.08,188.87,189.05,739.86,189.006,319,2022-11-16 12:57:00-05:00,188.85,189.06,188.85,189.01,-1.0,-1.0,-1.0,2022-11-16 12:57:00-05:00,188.91,189.1,188.89,189.06,-1.0,-1.0,-1.0
3328,2022-11-16 12:58:00-05:00,189.0,189.14,188.86,188.96,519.52,188.99,275,2022-11-16 12:58:00-05:00,189.01,189.13,188.85,188.91,-1.0,-1.0,-1.0,2022-11-16 12:58:00-05:00,189.06,189.14,188.88,188.96,-1.0,-1.0,-1.0
3329,2022-11-16 12:59:00-05:00,188.97,189.0,188.78,188.88,449.59,188.87,268,2022-11-16 12:59:00-05:00,188.91,188.99,188.78,188.84,-1.0,-1.0,-1.0,2022-11-16 12:59:00-05:00,188.96,189.0,188.81,188.9,-1.0,-1.0,-1.0
3330,2022-11-16 13:00:00-05:00,188.87,188.88,188.36,188.6,987.64,188.58,527,2022-11-16 13:00:00-05:00,188.84,188.88,188.35,188.58,-1.0,-1.0,-1.0,2022-11-16 13:00:00-05:00,188.9,188.9,188.4,188.63,-1.0,-1.0,-1.0
3331,2022-11-16 13:01:00-05:00,188.56,188.92,188.51,188.77,641.99,188.659,279,2022-11-16 13:01:00-05:00,188.58,188.89,188.5,188.73,-1.0,-1.0,-1.0,2022-11-16 13:01:00-05:00,188.63,188.93,188.53,188.77,-1.0,-1.0,-1.0
3332,2022-11-16 13:02:00-05:00,188.75,188.93,188.65,188.74,505.31,188.755,294,2022-11-16 13:02:00-05:00,188.73,188.88,188.64,188.69,-1.0,-1.0,-1.0,2022-11-16 13:02:00-05:00,188.77,188.93,188.67,188.74,-1.0,-1.0,-1.0
3333,2022-11-16 13:03:00-05:00,188.7,188.75,188.52,188.62,388.19,188.605,172,2022-11-16 13:03:00-05:00,188.69,188.72,188.52,188.62,-1.0,-1.0,-1.0,2022-11-16 13:03:00-05:00,188.74,188.78,188.54,188.65,-1.0,-1.0,-1.0
3334,2022-11-16 13:04:00-05:00,188.63,188.82,188.63,188.7,331.08,188.739,160,2022-11-16 13:04:00-05:00,188.62,188.78,188.6,188.68,-1.0,-1.0,-1.0,2022-11-16 13:04:00-05:00,188.65,188.83,188.64,188.71,-1.0,-1.0,-1.0
3335,2022-11-16 13:05:00-05:00,188.68,188.83,188.52,188.63,623.64,188.682,290,2022-11-16 13:05:00-05:00,188.68,188.79,188.5,188.6,-1.0,-1.0,-1.0,2022-11-16 13:05:00-05:00,188.71,188.83,188.54,188.64,-1.0,-1.0,-1.0
3336,2022-11-16 13:06:00-05:00,188.62,188.78,188.61,188.7,217.27,188.703,145,2022-11-16 13:06:00-05:00,188.6,188.78,188.6,188.66,-1.0,-1.0,-1.0,2022-11-16 13:06:00-05:00,188.64,188.79,188.63,188.73,-1.0,-1.0,-1.0
3337,2022-11-16 13:07:00-05:00,188.7,188.73,188.52,188.55,333.27,188.627,202,2022-11-16 13:07:00-05:00,188.66,188.71,188.52,188.55,-1.0,-1.0,-1.0,2022-11-16 13:07:00-05:00,188.73,188.75,188.54,188.59,-1.0,-1.0,-1.0
3338,2022-11-16 13:08:00-05:00,188.58,188.66,188.51,188.58,188.12,188.583,93,2022-11-16 13:08:00-05:00,188.55,188.65,188.5,188.58,-1.0,-1.0,-1.0,2022-11-16 13:08:00-05:00,188.59,188.68,188.53,188.63,-1.0,-1.0,-1.0
3339,2022-11-16 13:09:00-05:00,188.63,188.66,188.52,188.64,268.92,188.6,126,2022-11-16 13:09:00-05:00,188.58,188.64,188.5,188.59,-1.0,-1.0,-1.0,2022-11-16 13:09:00-05:00,188.63,188.68,188.55,188.64,-1.0,-1.0,-1.0
3340,2022-11-16 13:10:00-05:00,188.62,188.86,188.59,188.8,632.27,188.734,279,2022-11-16 13:10:00-05:00,188.59,188.82,188.55,188.8,-1.0,-1.0,-1.0,2022-11-16 13:10:00-05:00,188.64,188.88,188.61,188.81,-1.0,-1.0,-1.0
3341,2022-11-16 13:11:00-05:00,188.81,189.1,188.8,189.0,960.93,188.948,513,2022-11-16 13:11:00-05:00,188.8,189.07,188.76,188.97,-1.0,-1.0,-1.0,2022-11-16 13:11:00-05:00,188.81,189.1,188.81,189.0,-1.0,-1.0,-1.0
3342,2022-11-16 13:12:00-05:00,188.98,188.99,188.8,188.91,630.42,188.892,254,2022-11-16 13:12:00-05:00,188.97,188.97,188.8,188.89,-1.0,-1.0,-1.0,2022-11-16 13:12:00-05:00,189.0,189.0,188.83,188.92,-1.0,-1.0,-1.0
3343,2022-11-16 13:13:00-05:00,188.92,188.98,188.63,188.66,536.62,188.786,245,2022-11-16 13:13:00-05:00,188.89,188.95,188.61,188.63,-1.0,-1.0,-1.0,2022-11-16 13:13:00-05:00,188.92,188.98,188.66,188.68,-1.0,-1.0,-1.0
3344,2022-11-16 13:14:00-05:00,188.67,188.77,188.61,188.68,433.88,188.668,241,2022-11-16 13:14:00-05:00,188.63,188.75,188.61,188.68,-1.0,-1.0,-1.0,2022-11-16 13:14:00-05:00,188.68,188.78,188.63,188.72,-1.0,-1.0,-1.0
3345,2022-11-16 13:15:00-05:00,188.7,188.76,188.52,188.71,627.91,188.618,281,2022-11-16 13:15:00-05:00,188.68,188.74,188.52,188.69,-1.0,-1.0,-1.0,2022-11-16 13:15:00-05:00,188.72,188.78,188.54,188.73,-1.0,-1.0,-1.0
3346,2022-11-16 13:16:00-05:00,188.73,188.84,188.63,188.67,328.92,188.746,178,2022-11-16 13:16:00-05:00,188.69,188.83,188.6,188.64,-1.0,-1.0,-1.0,2022-11-16 13:16:00-05:00,188.73,188.84,188.65,188.69,-1.0,-1.0,-1.0
3347,2022-11-16 13:17:00-05:00,188.67,188.81,188.61,188.75,295.22,188.713,164,2022-11-16 13:17:00-05:00,188.64,188.79,188.6,188.73,-1.0,-1.0,-1.0,2022-11-16 13:17:00-05:00,188.69,188.81,188.64,188.77,-1.0,-1.0,-1.0
3348,2022-11-16 13:18:00-05:00,188.78,188.87,188.56,188.71,271.15,188.704,174,2022-11-16 13:18:00-05:00,188.73,188.85,188.56,188.69,-1.0,-1.0,-1.0,2022-11-16 13:18:00-05:00,188.77,188.88,188.59,188.73,-1.0,-1.0,-1.0
3349,2022-11-16 13:19:00-05:00,188.73,188.78,188.56,188.59,390.41,188.696,220,2022-11-16 13:19:00-05:00,188.69,188.75,188.56,188.57,-1.0,-1.0,-1.0,2022-11-16 13:19:00-05:00,188.73,188.78,188.61,188.63,-1.0,-1.0,-1.0
3350,2022-11-16 13:20:00-05:00,188.6,188.92,188.57,188.75,652.48,188.805,359,2022-11-16 13:20:00-05:00,188.57,188.89,188.57,188.7,-1.0,-1.0,-1.0,2022-11-16 13:20:00-05:00,188.63,188.96,188.62,188.78,-1.0,-1.0,-1.0
3351,2022-11-16 13:21:00-05:00,188.75,188.95,188.7,188.89,445.75,188.854,258,2022-11-16 13:21:00-05:00,188.7,188.92,188.66,188.86,-1.0,-1.0,-1.0,2022-11-16 13:21:00-05:00,188.78,188.96,188.71,188.92,-1.0,-1.0,-1.0
3352,2022-11-16 13:22:00-05:00,188.89,189.07,188.88,188.93,656.27,188.969,341,2022-11-16 13:22:00-05:00,188.86,189.05,188.85,188.93,-1.0,-1.0,-1.0,2022-11-16 13:22:00-05:00,188.92,189.07,188.9,188.97,-1.0,-1.0,-1.0
3353,2022-11-16 13:23:00-05:00,188.98,189.11,188.9,189.0,592.43,189.011,266,2022-11-16 13:23:00-05:00,188.93,189.1,188.9,189.0,-1.0,-1.0,-1.0,2022-11-16 13:23:00-05:00,188.97,189.13,188.93,189.03,-1.0,-1.0,-1.0
3354,2022-11-16 13:24:00-05:00,189.03,189.11,188.81,188.84,455.88,188.951,217,2022-11-16 13:24:00-05:00,189.0,189.09,188.79,188.83,-1.0,-1.0,-1.0,2022-11-16 13:24:00-05:00,189.03,189.11,188.82,188.89,-1.0,-1.0,-1.0
3355,2022-11-16 13:25:00-05:00,188.85,188.95,188.75,188.81,503.84,188.825,226,2022-11-16 13:25:00-05:00,188.83,188.92,188.75,188.78,-1.0,-1.0,-1.0,2022-11-16 13:25:00-05:00,188.89,188.96,188.76,188.83,-1.0,-1.0,-1.0
3356,2022-11-16 13:26:00-05:00,188.81,188.88,188.68,188.85,524.67,188.766,190,2022-11-16 13:26:00-05:00,188.78,188.86,188.66,188.83,-1.0,-1.0,-1.0,2022-11-16 13:26:00-05:00,188.83,188.9,188.7,188.87,-1.0,-1.0,-1.0
3357,2022-11-16 13:27:00-05:00,188.84,188.87,188.72,188.82,327.6,188.795,160,2022-11-16 13:27:00-05:00,188.83,188.85,188.7,188.79,-1.0,-1.0,-1.0,2022-11-16 13:27:00-05:00,188.87,188.89,188.74,188.84,-1.0,-1.0,-1.0
3358,2022-11-16 13:28:00-05:00,188.83,188.91,188.63,188.64,457.44,188.783,168,2022-11-16 13:28:00-05:00,188.79,188.89,188.62,188.64,-1.0,-1.0,-1.0,2022-11-16 13:28:00-05:00,188.84,188.92,188.66,188.68,-1.0,-1.0,-1.0
3359,2022-11-16 13:29:00-05:00,188.66,188.66,188.32,188.37,1031.3,188.476,463,2022-11-16 13:29:00-05:00,188.64,188.64,188.3,188.35,-1.0,-1.0,-1.0,2022-11-16 13:29:00-05:00,188.68,188.68,188.33,188.39,-1.0,-1.0,-1.0
3360,2022-11-16 13:30:00-05:00,188.37,188.62,188.33,188.55,638.39,188.526,270,2022-11-16 13:30:00-05:00,188.35,188.59,188.33,188.51,-1.0,-1.0,-1.0,2022-11-16 13:30:00-05:00,188.39,188.66,188.36,188.57,-1.0,-1.0,-1.0
3361,2022-11-16 13:31:00-05:00,188.54,188.57,188.34,188.43,690.45,188.455,263,2022-11-16 13:31:00-05:00,188.51,188.54,188.33,188.42,-1.0,-1.0,-1.0,2022-11-16 13:31:00-05:00,188.57,188.57,188.35,188.45,-1.0,-1.0,-1.0
3362,2022-11-16 13:32:00-05:00,188.44,188.45,187.87,187.92,1676.08,188.065,747,2022-11-16 13:32:00-05:00,188.42,188.43,187.85,187.91,-1.0,-1.0,-1.0,2022-11-16 13:32:00-05:00,188.45,188.46,187.88,187.96,-1.0,-1.0,-1.0
3363,2022-11-16 13:33:00-05:00,187.95,188.17,187.92,188.06,1031.27,188.035,483,2022-11-16 13:33:00-05:00,187.91,188.15,187.9,188.04,-1.0,-1.0,-1.0,2022-11-16 13:33:00-05:00,187.96,188.17,187.94,188.08,-1.0,-1.0,-1.0
3364,2022-11-16 13:34:00-05:00,188.06,188.16,187.96,188.01,694.32,188.07,280,2022-11-16 13:34:00-05:00,188.04,188.14,187.96,187.98,-1.0,-1.0,-1.0,2022-11-16 13:34:00-05:00,188.08,188.16,187.99,188.01,-1.0,-1.0,-1.0
3365,2022-11-16 13:35:00-05:00,188.01,188.23,187.98,188.13,623.48,188.124,279,2022-11-16 13:35:00-05:00,187.98,188.21,187.97,188.13,-1.0,-1.0,-1.0,2022-11-16 13:35:00-05:00,188.01,188.23,188.01,188.17,-1.0,-1.0,-1.0
3366,2022-11-16 13:36:00-05:00,188.15,188.17,188.02,188.04,397.15,188.074,175,2022-11-16 13:36:00-05:00,188.13,188.14,188.02,188.02,-1.0,-1.0,-1.0,2022-11-16 13:36:00-05:00,188.17,188.17,188.05,188.06,-1.0,-1.0,-1.0
3367,2022-11-16 13:37:00-05:00,188.06,188.2,188.0,188.19,768.52,188.069,359,2022-11-16 13:37:00-05:00,188.02,188.15,188.0,188.14,-1.0,-1.0,-1.0,2022-11-16 13:37:00-05:00,188.06,188.2,188.02,188.19,-1.0,-1.0,-1.0
3368,2022-11-16 13:38:00-05:00,188.19,188.2,188.05,188.13,478.32,188.122,251,2022-11-16 13:38:00-05:00,188.14,188.16,188.03,188.1,-1.0,-1.0,-1.0,2022-11-16 13:38:00-05:00,188.19,188.2,188.05,188.16,-1.0,-1.0,-1.0
3369,2022-11-16 13:39:00-05:00,188.12,188.44,188.12,188.28,911.77,188.314,435,2022-11-16 13:39:00-05:00,188.1,188.42,188.1,188.27,-1.0,-1.0,-1.0,2022-11-16 13:39:00-05:00,188.16,188.45,188.15,188.32,-1.0,-1.0,-1.0
3370,2022-11-16 13:40:00-05:00,188.3,188.33,188.1,188.16,414.11,188.182,201,2022-11-16 13:40:00-05:00,188.27,188.32,188.09,188.14,-1.0,-1.0,-1.0,2022-11-16 13:40:00-05:00,188.32,188.33,188.1,188.16,-1.0,-1.0,-1.0
3371,2022-11-16 13:41:00-05:00,188.16,188.26,188.13,188.24,291.35,188.196,167,2022-11-16 13:41:00-05:00,188.14,188.26,188.1,188.21,-1.0,-1.0,-1.0,2022-11-16 13:41:00-05:00,188.16,188.28,188.14,188.24,-1.0,-1.0,-1.0
3372,2022-11-16 13:42:00-05:00,188.22,188.39,188.11,188.22,589.25,188.266,296,2022-11-16 13:42:00-05:00,188.21,188.34,188.11,188.19,-1.0,-1.0,-1.0,2022-11-16 13:42:00-05:00,188.24,188.39,188.14,188.23,-1.0,-1.0,-1.0
3373,2022-11-16 13:43:00-05:00,188.2,188.26,188.1,188.19,286.22,188.188,172,2022-11-16 13:43:00-05:00,188.19,188.24,188.1,188.16,-1.0,-1.0,-1.0,2022-11-16 13:43:00-05:00,188.23,188.28,188.13,188.21,-1.0,-1.0,-1.0
3374,2022-11-16 13:44:00-05:00,188.17,188.33,188.16,188.21,325.63,188.247,192,2022-11-16 13:44:00-05:00,188.16,188.3,188.16,188.21,-1.0,-1.0,-1.0,2022-11-16 13:44:00-05:00,188.21,188.34,188.21,188.24,-1.0,-1.0,-1.0
3375,2022-11-16 13:45:00-05:00,188.21,188.3,188.04,188.09,335.84,188.162,201,2022-11-16 13:45:00-05:00,188.21,188.27,188.03,188.07,-1.0,-1.0,-1.0,2022-11-16 13:45:00-05:00,188.24,188.3,188.07,188.1,-1.0,-1.0,-1.0
3376,2022-11-16 13:46:00-05:00,188.08,188.31,188.01,188.16,493.19,188.133,200,2022-11-16 13:46:00-05:00,188.07,188.29,188.0,188.13,-1.0,-1.0,-1.0,2022-11-16 13:46:00-05:00,188.1,188.32,188.02,188.18,-1.0,-1.0,-1.0
3377,2022-11-16 13:47:00-05:00,188.15,188.28,188.1,188.17,299.01,188.2,177,2022-11-16 13:47:00-05:00,188.13,188.26,188.09,188.16,-1.0,-1.0,-1.0,2022-11-16 13:47:00-05:00,188.18,188.28,188.12,188.21,-1.0,-1.0,-1.0
3378,2022-11-16 13:48:00-05:00,188.18,188.18,188.06,188.17,306.59,188.129,177,2022-11-16 13:48:00-05:00,188.16,188.17,188.05,188.15,-1.0,-1.0,-1.0,2022-11-16 13:48:00-05:00,188.21,188.22,188.07,188.18,-1.0,-1.0,-1.0
3379,2022-11-16 13:49:00-05:00,188.16,188.55,188.13,188.35,644.57,188.363,285,2022-11-16 13:49:00-05:00,188.15,188.51,188.11,188.32,-1.0,-1.0,-1.0,2022-11-16 13:49:00-05:00,188.18,188.55,188.16,188.37,-1.0,-1.0,-1.0
3380,2022-11-16 13:50:00-05:00,188.32,188.42,188.3,188.3,357.53,188.355,178,2022-11-16 13:50:00-05:00,188.32,188.4,188.25,188.29,-1.0,-1.0,-1.0,2022-11-16 13:50:00-05:00,188.37,188.42,188.31,188.31,-1.0,-1.0,-1.0
3381,2022-11-16 13:51:00-05:00,188.31,188.35,188.13,188.33,288.57,188.231,159,2022-11-16 13:51:00-05:00,188.29,188.32,188.12,188.28,-1.0,-1.0,-1.0,2022-11-16 13:51:00-05:00,188.31,188.35,188.15,188.33,-1.0,-1.0,-1.0
3382,2022-11-16 13:52:00-05:00,188.29,188.32,188.14,188.21,238.3,188.188,129,2022-11-16 13:52:00-05:00,188.28,188.28,188.14,188.15,-1.0,-1.0,-1.0,2022-11-16 13:52:00-05:00,188.33,188.33,188.16,188.21,-1.0,-1.0,-1.0
3383,2022-11-16 13:53:00-05:00,188.15,188.21,188.0,188.14,910.19,188.073,419,2022-11-16 13:53:00-05:00,188.15,188.18,187.99,188.09,-1.0,-1.0,-1.0,2022-11-16 13:53:00-05:00,188.21,188.22,188.01,188.16,-1.0,-1.0,-1.0
3384,2022-11-16 13:54:00-05:00,188.13,188.24,188.05,188.13,455.21,188.148,226,2022-11-16 13:54:00-05:00,188.09,188.21,188.05,188.09,-1.0,-1.0,-1.0,2022-11-16 13:54:00-05:00,188.16,188.24,188.07,188.13,-1.0,-1.0,-1.0
